1.5042 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.5783 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.9511 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9C29D9EE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B9C4D673A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9511 	EXP 	window1: mouseVisible = True
5.9513 	EXP 	window1: mouseVisible = False
5.9513 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.9513 	EXP 	window1: recordFrameIntervals = False
6.0204 	EXP 	window1: recordFrameIntervals = True
6.0966 	EXP 	Screen (0) actual frame rate measured at 144.66Hz
6.0967 	EXP 	window1: recordFrameIntervals = False
7.7341 	EXP 	Created instruction_1_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='instruction_1_text', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
7.7792 	EXP 	Created all_patches = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='instructions/all_patches.png', interpolate=True, mask=None, maskParams=None, name='all_patches', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.6]), texRes=128.0, units='norm', win=Window(...))
7.7838 	EXP 	Created press_space_continue = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1.,  1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='press_space_continue', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='Press <space> to continue', units='norm', win=Window(...), wrapWidth=1)
7.7899 	EXP 	Created instruction_text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='instruction_text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
7.9245 	EXP 	Created patch_1_movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='instructions/instruction_patch_1.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=True, name='patch_1_movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=None, units='norm', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
8.4697 	WARNING 	0.5451812000246719: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.03333333333333333
8.4697 	WARNING 	0.5452126000309363: Video catchup needed, advancing self._nextFrameT from 0.03333333333333333 to 0.06666666666666667
8.4697 	WARNING 	0.5452256000135094: Video catchup needed, advancing self._nextFrameT from 0.06666666666666667 to 0.1
8.4697 	WARNING 	0.545235900033731: Video catchup needed, advancing self._nextFrameT from 0.1 to 0.13333333333333333
8.4697 	WARNING 	0.5452457000501454: Video catchup needed, advancing self._nextFrameT from 0.13333333333333333 to 0.16666666666666666
8.4698 	WARNING 	0.5452556000091136: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.19999999999999998
8.4698 	WARNING 	0.5452655000262894: Video catchup needed, advancing self._nextFrameT from 0.19999999999999998 to 0.2333333333333333
8.4698 	WARNING 	0.5452757000457495: Video catchup needed, advancing self._nextFrameT from 0.2333333333333333 to 0.26666666666666666
8.4698 	WARNING 	0.5452853000024334: Video catchup needed, advancing self._nextFrameT from 0.26666666666666666 to 0.3
8.4698 	WARNING 	0.5452946000150405: Video catchup needed, advancing self._nextFrameT from 0.3 to 0.3333333333333333
8.4698 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
8.5651 	EXP 	Created press_space_continue_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1.,  1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='press_space_continue_2', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='Press <space> to continue', units='norm', win=Window(...), wrapWidth=1)
8.5687 	EXP 	Created instruction_text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='instruction_text_3', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
